P.x,P.y,P.z,V.x,V.y,V.z,V.Escalar,veiculo,tempo
-102.19729614257812,136.2785186767578,-0.006407870911061764,5.235583782196045,-0.09818261116743088,-1.2588500339916209e-06,5.236504307792698,115,14
-98.82481384277344,136.21546936035156,-0.007282047066837549,3.035905361175537,-0.05757555738091469,-8.583068478174027e-08,3.036451268639446,115,15
197.0673370361328,-2.0025179386138916,0.2606072425842285,0.0,0.0,-0.4899999797344208,0.4899999797344208,116,0
195.63763427734375,-2.335916757583618,0.0008736991439945996,-4.376317977905273,-1.259775996208191,0.002748250961303711,4.554031418122034,116,1
189.23419189453125,-4.350780487060547,0.0016739844577386975,-7.950754642486572,-2.452667236328125,-6.818770998506807e-06,8.32046128271899,116,2
181.29380798339844,-5.537236213684082,0.0018535041017457843,-8.021566390991211,-0.49817949533462524,2.670288097306184e-07,8.037021225220927,116,3
173.233154296875,-5.847986221313477,0.0018419837579131126,-8.06748104095459,-0.18049335479736328,8.48770127959142e-07,8.069499872810487,116,4
165.16995239257812,-6.004124164581299,0.0018434333615005016,-8.063226699829102,-0.13662439584732056,1.4305113893442467e-07,8.064384107814902,116,5
157.1047821044922,-6.131706237792969,0.008862247690558434,-8.073653221130371,-0.12170971930027008,0.00133288383949548,8.074570661491563,116,6
149.04310607910156,-6.252504825592041,0.015422038733959198,-8.064814567565918,-0.12181580066680908,-9.049415530171245e-05,8.065734505096527,116,7
140.9803009033203,-6.373559951782227,0.009101619943976402,-8.056278228759766,-0.12198852002620697,0.0014819049974903464,8.057201889877726,116,8
132.91383361816406,-6.495513916015625,0.0018089484656229615,-8.064455032348633,-0.12029806524515152,0.00021324156841728836,8.065352232776128,116,9
124.8493881225586,-6.616097450256348,0.0018432807410135865,-8.064172744750977,-0.12026770412921906,0.0,8.065069520955229,116,10
116.7849349975586,-6.736398220062256,0.0018432425567880273,-8.064224243164062,-0.11976264417171478,1.716613724056515e-06,8.065113497960022,116,11
108.72048950195312,-6.8567047119140625,0.0018433189252391458,-8.064177513122559,-0.12228408455848694,1.163482693300466e-06,8.065104609395293,116,12
100.65657806396484,-6.97760534286499,0.0018474387470632792,-8.037480354309082,-0.11889868229627609,5.531310875994677e-07,8.038359742046666,116,13
95.96076965332031,-7.049324989318848,0.001818332588300109,-1.7018215656280518,-0.023886237293481827,0.0003089427773375064,1.70198921530496,116,14
91.55955505371094,-7.165769577026367,0.0015586662339046597,-6.600063800811768,-0.2806084454059601,-0.0002377033233642578,6.6060262889971835,116,15
15.640681266784668,-197.1111297607422,0.26060721278190613,0.0,0.0,-0.4899999797344208,0.4899999797344208,117,0
17.070777893066406,-197.07513427734375,-0.0011609458597376943,3.8832080364227295,0.09883015602827072,-0.028653906658291817,3.8845711604043793,117,1
22.88738250732422,-196.90049743652344,-0.010219097137451172,7.457690715789795,0.693601667881012,-0.0005665397620759904,7.48987546004818,117,2
28.681686401367188,-196.00909423828125,-0.0108552360907197,6.859026908874512,1.2083336114883423,-0.0004516124608926475,6.964647906195324,117,3
36.247371673583984,-194.6662139892578,-0.009386996738612652,7.56992769241333,1.3477122783660889,-1.773834264895413e-05,7.688961805987826,117,4
43.84314727783203,-193.398193359375,-0.009307879954576492,7.64823055267334,0.8207648396492004,-0.00010033607395598665,7.692144403150375,117,5
51.127220153808594,-192.85179138183594,-0.008947811089456081,6.622687339782715,0.33204570412635803,2.311706521140877e-05,6.631006103954468,117,6
57.1586799621582,-192.61964416503906,-0.008823185227811337,5.375932693481445,0.17579980194568634,-0.004056749399751425,5.378807893243865,117,7
62.064125061035156,-192.46766662597656,-0.009692516177892685,4.776010990142822,0.13580550253391266,0.00033058164990507066,4.777941420922586,117,8
66.17095184326172,-192.3524932861328,-0.01088167168200016,5.1562066078186035,0.1420246958732605,0.002172765787690878,5.158162688173115,117,9
71.32030487060547,-192.20315551757812,-0.009430942125618458,4.795289039611816,0.14191021025180817,8.047103619901463e-05,4.797388402836539,117,10
75.8061294555664,-191.7098846435547,-0.010401439853012562,5.070766925811768,1.2184723615646362,-0.0018232058500871062,5.215108381988144,117,11
81.5557632446289,-188.261474609375,-0.026203403249382973,4.402284622192383,6.862095355987549,-0.04512237757444382,8.152944167502644,117,12
82.79045867919922,-180.45790100097656,-0.025385115295648575,-0.23823301494121552,7.900266647338867,0.6739946007728577,7.932542895587383,117,13
82.68516540527344,-172.7646484375,2.1200637817382812,-0.05254729092121124,7.298983573913574,2.8898935317993164,7.850439927493163,117,14
82.61663818359375,-165.35337829589844,4.558600902557373,-0.10158763825893402,7.636168003082275,2.041008234024048,7.9048780149284115,117,15
31.28297996520996,-207.2210693359375,0.26060718297958374,0.0,0.0,-0.4899999797344208,0.4899999797344208,118,0
30.940975189208984,-207.2299346923828,0.02268802560865879,-2.5162477493286133,-0.06314362585544586,-0.0019304942106828094,2.517040639380974,118,1
26.55678939819336,-207.33914184570312,0.019525356590747833,-5.418610572814941,-0.135478213429451,-0.0004389762762002647,5.4203039655388405,118,2
21.77863311767578,-207.45899963378906,0.0185310747474432,-4.303022861480713,-0.10805734992027283,1.1968612852797378e-05,4.304379413741394,118,3
17.1747989654541,-207.5751953125,0.020163917914032936,-5.736209392547607,-0.1446673572063446,-0.0005687904194928706,5.738033388096919,118,4
